Date,Open,High,Low,Close,Adj Close,Volume
2017-02-17,183.9199981689453,185.2100067138672,183.3300018310547,185.1699981689453,185.1699981689453,1622700
2017-02-21,185.22999572753906,185.92999267578125,183.30999755859375,185.6199951171875,185.6199951171875,3465400
2017-02-22,185.0,187.97999572753906,184.97000122070312,186.00999450683594,186.00999450683594,2698600
2017-02-23,187.88999938964844,188.5399932861328,183.91000366210938,184.63999938964844,184.63999938964844,3812900
2017-02-24,181.0,181.75,173.91000366210938,175.1699981689453,175.1699981689453,7534000
2017-02-27,175.1699981689453,176.27999877929688,171.72999572753906,172.97000122070312,172.97000122070312,3520700
2017-02-28,172.8000030517578,175.9199981689453,172.8000030517578,174.1300048828125,174.1300048828125,2392000
2017-03-01,176.44000244140625,176.7899932861328,175.1300048828125,175.3300018310547,175.3300018310547,1799100
2017-03-02,175.3300018310547,176.49000549316406,172.97000122070312,174.47999572753906,174.47999572753906,2108800
2017-03-03,174.52999877929688,175.7100067138672,173.27999877929688,173.7899932861328,173.7899932861328,1115700
2017-03-06,174.14999389648438,174.14999389648438,172.3800048828125,173.3000030517578,173.3000030517578,1223300
2017-03-07,172.77000427246094,174.0,171.24000549316406,173.74000549316406,173.74000549316406,1366200
2017-03-08,173.80999755859375,175.3000030517578,173.3000030517578,173.8699951171875,173.8699951171875,1228500
2017-03-09,174.02999877929688,175.1999969482422,172.94000244140625,173.32000732421875,173.32000732421875,1943400
2017-03-10,173.5500030517578,173.91000366210938,171.92999267578125,172.74000549316406,172.74000549316406,1802700
2017-03-13,172.88999938964844,174.11000061035156,172.5,173.25,173.25,1549400
2017-03-14,173.0,173.5,172.00999450683594,172.83999633789062,172.83999633789062,1015500
2017-03-15,173.00999450683594,173.30999755859375,170.4199981689453,172.0399932861328,172.0399932861328,2651300
2017-03-16,173.5399932861328,177.5500030517578,173.39999389648438,176.57000732421875,176.57000732421875,4043600
2017-03-17,176.88999938964844,178.86000061035156,176.17999267578125,176.6199951171875,176.6199951171875,2017400
2017-03-20,177.10000610351562,177.86000061035156,174.58999633789062,176.1300048828125,176.1300048828125,1829100
2017-03-21,177.5,177.6999969482422,170.27000427246094,171.39999389648438,171.39999389648438,3351300
2017-03-22,169.82000732421875,169.82000732421875,167.75,169.55999755859375,169.55999755859375,3482600
2017-03-23,168.75,170.02000427246094,167.25,169.61000061035156,169.61000061035156,2847700
2017-03-24,170.38999938964844,170.47000122070312,167.85000610351562,168.25999450683594,168.25999450683594,2157600
2017-03-27,166.22999572753906,170.6699981689453,166.0,168.92999267578125,168.92999267578125,2047800
2017-03-28,168.92999267578125,170.6699981689453,168.5800018310547,169.7899932861328,169.7899932861328,2059200
2017-03-29,170.0,172.10000610351562,169.33999633789062,170.66000366210938,170.66000366210938,1510600
2017-03-30,171.7100067138672,172.6199951171875,171.1699981689453,172.36000061035156,172.36000061035156,2380700
2017-03-31,171.4600067138672,173.9499969482422,171.4600067138672,172.52000427246094,172.52000427246094,2537000
2017-04-03,173.0,175.89999389648438,173.0,175.0,175.0,2352400
2017-04-04,174.75999450683594,176.66000366210938,174.1300048828125,175.1999969482422,175.1999969482422,1899200
2017-04-05,175.35000610351562,176.30999755859375,172.4600067138672,172.9199981689453,172.9199981689453,2187200
2017-04-06,173.8000030517578,174.72999572753906,173.0399932861328,173.3800048828125,173.3800048828125,2057900
2017-04-07,173.67999267578125,173.94000244140625,171.1699981689453,172.44000244140625,172.44000244140625,1963500
2017-04-10,172.3000030517578,174.67999267578125,172.1699981689453,174.22000122070312,174.22000122070312,1701000
2017-04-11,173.97000122070312,175.24000549316406,172.5800018310547,173.00999450683594,173.00999450683594,1844500
2017-04-12,172.47000122070312,174.8699951171875,172.3300018310547,173.61000061035156,173.61000061035156,1205400
2017-04-13,173.5500030517578,174.75999450683594,172.4600067138672,172.61000061035156,172.61000061035156,1336700
2017-04-17,172.61000061035156,173.8000030517578,172.61000061035156,173.30999755859375,173.30999755859375,1365700
2017-04-18,173.30999755859375,174.55999755859375,172.07000732421875,174.47000122070312,174.47000122070312,1806600
2017-04-19,175.6199951171875,181.17999267578125,175.33999633789062,177.80999755859375,177.80999755859375,3998400
2017-04-20,178.99000549316406,180.3800048828125,178.41000366210938,178.63999938964844,178.63999938964844,2478500
2017-04-21,180.39999389648438,180.39999389648438,177.86000061035156,178.0800018310547,178.0800018310547,1628700
2017-04-24,180.0,180.64999389648438,179.5399932861328,180.02999877929688,180.02999877929688,1908400
2017-04-25,182.86000061035156,187.5,182.3300018310547,186.99000549316406,186.99000549316406,3750300
2017-04-26,187.89999389648438,188.0,184.89999389648438,186.6699981689453,186.6699981689453,2895000
2017-04-27,187.80999755859375,188.60000610351562,186.10000610351562,187.86000061035156,187.86000061035156,3169500
2017-04-28,181.0800018310547,182.9600067138672,176.07000732421875,180.22999572753906,180.22999572753906,7429400
2017-05-01,180.4499969482422,181.1699981689453,177.19000244140625,180.05999755859375,180.05999755859375,3487000
2017-05-02,180.10000610351562,180.39999389648438,178.0,178.63999938964844,178.63999938964844,2431500
2017-05-03,179.00999450683594,179.00999450683594,176.89999389648438,177.39999389648438,177.39999389648438,2017200
2017-05-04,177.88999938964844,178.0,176.27999877929688,176.7100067138672,176.7100067138672,2128900
2017-05-05,176.3000030517578,178.3000030517578,174.77000427246094,178.02999877929688,178.02999877929688,2328200
2017-05-08,178.5,178.5399932861328,176.67999267578125,177.47000122070312,177.47000122070312,2407900
2017-05-09,178.89999389648438,183.58999633789062,178.36000061035156,182.97999572753906,182.97999572753906,3479400
2017-05-10,182.3699951171875,184.92999267578125,181.6199951171875,183.57000732421875,183.57000732421875,2868100
2017-05-11,183.5399932861328,187.3300018310547,182.9600067138672,186.60000610351562,186.60000610351562,3211500
2017-05-12,186.25,187.97999572753906,185.6699981689453,186.8300018310547,186.8300018310547,1816600
2017-05-15,187.0800018310547,187.4600067138672,185.24000549316406,186.13999938964844,186.13999938964844,1993000
2017-05-16,186.8300018310547,192.3699951171875,186.38999938964844,190.63999938964844,190.63999938964844,3926600
2017-05-17,187.97000122070312,190.7100067138672,185.67999267578125,186.0500030517578,186.0500030517578,3586900
2017-05-18,182.67999267578125,183.6199951171875,181.2899932861328,182.42999267578125,182.42999267578125,4685700
2017-05-19,183.1699981689453,189.4199981689453,182.88999938964844,188.75999450683594,188.75999450683594,3863900
2017-05-22,190.0,193.55999755859375,188.0800018310547,191.69000244140625,191.69000244140625,2921500
2017-05-23,192.6999969482422,193.55999755859375,190.3699951171875,191.8000030517578,191.8000030517578,2147900
2017-05-24,191.02999877929688,191.99000549316406,189.97000122070312,190.6300048828125,190.6300048828125,2804800
2017-05-25,191.22999572753906,193.0,189.8300018310547,191.9499969482422,191.9499969482422,2175400
2017-05-26,192.77999877929688,193.74000549316406,190.08999633789062,190.38999938964844,190.38999938964844,1567700
2017-05-30,190.94000244140625,192.2899932861328,189.36000061035156,189.8800048828125,189.8800048828125,1915000
2017-05-31,189.9499969482422,190.49000549316406,184.32000732421875,186.10000610351562,186.10000610351562,3396400
2017-06-01,186.14999389648438,188.10000610351562,185.58999633789062,187.25999450683594,187.25999450683594,2071200
2017-06-02,188.60000610351562,189.25,187.0,187.60000610351562,187.60000610351562,1192500
2017-06-05,188.7100067138672,188.7100067138672,185.2100067138672,187.30999755859375,187.30999755859375,1424800
2017-06-06,186.72999572753906,187.1999969482422,184.50999450683594,185.75,185.75,2080600
2017-06-07,186.24000549316406,188.58999633789062,184.75,187.52999877929688,187.52999877929688,2451900
2017-06-08,191.60000610351562,192.3800048828125,183.67999267578125,185.75,185.75,4895000
2017-06-09,186.02999877929688,186.10000610351562,178.2100067138672,181.07000732421875,181.07000732421875,4089200
2017-06-12,180.0,182.14999389648438,177.30999755859375,180.05999755859375,180.05999755859375,3057800
2017-06-13,181.52000427246094,181.52000427246094,177.24000549316406,179.19000244140625,179.19000244140625,2571200
2017-06-14,180.60000610351562,180.82000732421875,176.1999969482422,178.1999969482422,178.1999969482422,2142800
2017-06-15,176.19000244140625,176.99000549316406,173.52000427246094,176.3300018310547,176.3300018310547,2718400
2017-06-16,176.41000366210938,176.41000366210938,173.66000366210938,173.8800048828125,173.8800048828125,2497100
2017-06-19,176.3800048828125,179.22999572753906,175.8000030517578,176.92999267578125,176.92999267578125,2510700
2017-06-20,177.69000244140625,178.4199981689453,176.92999267578125,177.85000610351562,177.85000610351562,1763400
2017-06-21,179.13999938964844,181.0,177.92999267578125,180.1699981689453,180.1699981689453,2074900
2017-06-22,179.25,180.7100067138672,177.99000549316406,179.3300018310547,179.3300018310547,1751200
2017-06-23,180.32000732421875,180.5500030517578,177.61000061035156,178.13999938964844,178.13999938964844,1765200
2017-06-26,180.58999633789062,181.74000549316406,178.35000610351562,178.4600067138672,178.4600067138672,2062200
2017-06-27,178.52000427246094,178.64999389648438,175.10000610351562,175.60000610351562,175.60000610351562,2529400
2017-06-28,177.0,178.72000122070312,175.8300018310547,178.0,178.0,2635100
2017-06-29,177.5399932861328,180.4600067138672,177.22000122070312,179.6300048828125,179.6300048828125,3128000
2017-06-30,180.44000244140625,180.8800048828125,178.30999755859375,178.86000061035156,178.86000061035156,2083700
2017-07-03,179.89999389648438,183.5,179.6300048828125,179.97000122070312,179.97000122070312,1917200
2017-07-05,186.3699951171875,187.25,182.1699981689453,183.8300018310547,183.8300018310547,4449600
2017-07-06,183.8800048828125,183.88999938964844,180.67999267578125,181.7899932861328,181.7899932861328,2415300
2017-07-07,181.7899932861328,182.77999877929688,179.9199981689453,181.39999389648438,181.39999389648438,1444500
2017-07-10,182.30999755859375,183.94000244140625,181.58999633789062,182.92999267578125,182.92999267578125,1467000
2017-07-11,183.1999969482422,184.55999755859375,181.8300018310547,184.41000366210938,184.41000366210938,1541300
2017-07-12,185.80999755859375,187.55999755859375,185.25999450683594,186.75999450683594,186.75999450683594,1897100
2017-07-13,187.47000122070312,188.97999572753906,186.14999389648438,186.9199981689453,186.9199981689453,2229700
2017-07-14,187.99000549316406,189.0,187.52999877929688,188.5500030517578,188.5500030517578,1664900
2017-07-17,189.1199951171875,191.77999877929688,186.88999938964844,188.22999572753906,188.22999572753906,2800900
2017-07-18,187.22999572753906,190.10000610351562,186.69000244140625,189.50999450683594,189.50999450683594,1779100
2017-07-19,190.8000030517578,192.35000610351562,189.55999755859375,190.91000366210938,190.91000366210938,2137400
2017-07-20,192.25999450683594,192.86000061035156,190.7899932861328,191.32000732421875,191.32000732421875,1571300
2017-07-21,190.9600067138672,193.1999969482422,190.55999755859375,193.17999267578125,193.17999267578125,1856800
2017-07-24,193.97999572753906,199.25,193.02000427246094,198.64999389648438,198.64999389648438,3927700
2017-07-25,198.5,198.64999389648438,195.97000122070312,197.0500030517578,197.0500030517578,2926200
2017-07-26,196.85000610351562,201.22999572753906,196.75,201.1699981689453,201.1699981689453,3493000
2017-07-27,204.00999450683594,205.60000610351562,197.11000061035156,201.0,201.0,5326400
2017-07-28,211.00999450683594,225.60000610351562,208.8000030517578,220.0,220.0,12591500
2017-07-31,223.58999633789062,230.0,223.0500030517578,226.35000610351562,226.35000610351562,8565200
2017-08-01,227.13999938964844,227.97999572753906,222.1699981689453,225.60000610351562,225.60000610351562,4342200
2017-08-02,224.1199951171875,224.63999938964844,218.5800018310547,221.9600067138672,221.9600067138672,3689400
2017-08-03,221.0,227.97000122070312,220.5500030517578,227.38999938964844,227.38999938964844,3434900
2017-08-04,227.27999877929688,230.33999633789062,225.6999969482422,226.0500030517578,226.0500030517578,3521100
2017-08-07,225.60000610351562,228.99000549316406,224.77000427246094,227.16000366210938,227.16000366210938,2998400
2017-08-08,226.60000610351562,233.3699951171875,226.5399932861328,229.4499969482422,229.4499969482422,4022100
2017-08-09,227.19000244140625,230.49000549316406,225.36000061035156,230.3000030517578,230.3000030517578,2514600
2017-08-10,227.5,228.99000549316406,220.47000122070312,222.57000732421875,222.57000732421875,4169100
2017-08-11,218.60000610351562,224.66000366210938,216.1999969482422,223.49000549316406,223.49000549316406,3329900
2017-08-14,223.50999450683594,224.77000427246094,221.0,223.69000244140625,223.69000244140625,2447800
2017-08-15,226.10000610351562,227.66000366210938,223.57000732421875,225.3300018310547,225.3300018310547,2140400
2017-08-16,228.0,228.97999572753906,225.7100067138672,226.13999938964844,226.13999938964844,2214000
2017-08-17,226.4199981689453,227.02000427246094,220.36000061035156,221.0500030517578,221.0500030517578,2654500
2017-08-18,220.77000427246094,221.19000244140625,218.5,220.69000244140625,220.69000244140625,3056100
2017-08-21,223.5,227.9499969482422,221.8800048828125,222.47999572753906,222.47999572753906,2733900
2017-08-22,224.49000549316406,226.49000549316406,222.77999877929688,226.11000061035156,226.11000061035156,2463900
2017-08-23,224.85000610351562,225.7100067138672,223.6300048828125,224.99000549316406,224.99000549316406,1838200
2017-08-24,226.1199951171875,226.75,224.11000061035156,224.86000061035156,224.86000061035156,2151500
2017-08-25,224.9600067138672,229.42999267578125,224.44000244140625,225.5500030517578,225.5500030517578,2449100
2017-08-28,225.9199981689453,226.7899932861328,219.36000061035156,219.99000549316406,219.99000549316406,3002400
2017-08-29,216.0,221.6999969482422,213.52999877929688,220.69000244140625,220.69000244140625,2033700
2017-08-30,221.8000030517578,224.7100067138672,220.36000061035156,223.8800048828125,223.8800048828125,1867700
2017-08-31,224.0,228.67999267578125,222.61000061035156,228.0500030517578,228.0500030517578,2422000
2017-09-01,228.25999450683594,233.7899932861328,226.61000061035156,232.63999938964844,232.63999938964844,2657500
2017-09-05,231.2899932861328,232.47000122070312,224.5800018310547,225.3000030517578,225.3000030517578,3158500
2017-09-06,226.0,228.9600067138672,223.5399932861328,226.97000122070312,226.97000122070312,2003100
2017-09-07,226.0,233.5399932861328,225.7100067138672,233.17999267578125,233.17999267578125,2477200
2017-09-08,232.77999877929688,235.0,228.72999572753906,229.22999572753906,229.22999572753906,1833600
2017-09-11,232.38999938964844,234.6199951171875,232.2100067138672,233.5,233.5,2244800
2017-09-12,234.9499969482422,237.92999267578125,233.83999633789062,237.60000610351562,237.60000610351562,2411700
2017-09-13,237.57000732421875,239.0,235.4499969482422,236.41000366210938,236.41000366210938,2767700
2017-09-14,235.0,238.4600067138672,234.8000030517578,237.3300018310547,237.3300018310547,2511600
2017-09-15,237.8699951171875,239.16000366210938,235.2100067138672,235.2100067138672,235.2100067138672,5230300
2017-09-18,236.7899932861328,240.42999267578125,235.5800018310547,239.07000732421875,239.07000732421875,2972500
2017-09-19,239.02999877929688,240.1300048828125,235.6999969482422,237.85000610351562,237.85000610351562,2339400
2017-09-20,238.5,240.39999389648438,235.50999450683594,237.9600067138672,237.9600067138672,2008500
2017-09-21,239.2100067138672,239.69000244140625,235.35000610351562,238.9199981689453,238.9199981689453,2010500
2017-09-22,237.82000732421875,242.6999969482422,237.19000244140625,240.57000732421875,240.57000732421875,1922400
2017-09-25,239.8699951171875,239.89999389648438,230.5800018310547,234.49000549316406,234.49000549316406,3487400
2017-09-26,236.2899932861328,240.0,234.99000549316406,236.19000244140625,236.19000244140625,2392400
2017-09-27,240.02000427246094,240.75,237.36000061035156,239.82000732421875,239.82000732421875,2158600
2017-09-28,238.47000122070312,242.3699951171875,237.1999969482422,241.27999877929688,241.27999877929688,1957500
2017-09-29,242.02999877929688,248.0,242.02999877929688,247.69000244140625,247.69000244140625,3402400
2017-10-02,248.6199951171875,250.57000732421875,246.5,248.6699981689453,248.6699981689453,2322300
2017-10-03,250.0,250.49000549316406,246.50999450683594,247.0,247.0,2000700
2017-10-04,246.25999450683594,247.0,243.6699981689453,243.97000122070312,243.97000122070312,1755200
2017-10-05,246.49000549316406,247.5,242.22000122070312,245.27000427246094,245.27000427246094,2157200
2017-10-06,244.8300018310547,247.86000061035156,244.16000366210938,247.69000244140625,247.69000244140625,1342800
2017-10-09,248.16000366210938,254.27999877929688,247.42999267578125,252.22000122070312,252.22000122070312,2405400
2017-10-10,254.36000061035156,262.69000244140625,253.52000427246094,262.4100036621094,262.4100036621094,4294500
2017-10-11,261.05999755859375,263.44000244140625,258.510009765625,260.32000732421875,260.32000732421875,2797500
2017-10-12,259.5299987792969,261.3599853515625,258.05999755859375,259.3299865722656,259.3299865722656,2185600
2017-10-13,260.1099853515625,264.6600036621094,259.6099853515625,262.67999267578125,262.67999267578125,2111000
2017-10-16,264.9800109863281,273.07000732421875,264.0,272.82000732421875,272.82000732421875,3620200
2017-10-17,273.70001220703125,274.9700012207031,269.44000244140625,270.32000732421875,270.32000732421875,3191100
2017-10-18,271.1000061035156,271.489990234375,266.9700012207031,268.9700012207031,268.9700012207031,2158600
2017-10-19,262.260009765625,265.5299987792969,259.1499938964844,264.5199890136719,264.5199890136719,2982900
2017-10-20,268.3999938964844,269.79998779296875,264.3500061035156,264.8999938964844,264.8999938964844,2115500
2017-10-23,266.1000061035156,267.8699951171875,261.510009765625,266.1300048828125,266.1300048828125,2018000
2017-10-24,266.20001220703125,266.79998779296875,263.1199951171875,264.0,264.0,1642800
2017-10-25,264.67999267578125,268.510009765625,257.69000244140625,263.0400085449219,263.0400085449219,3120800
2017-10-26,262.05999755859375,265.510009765625,259.4700012207031,260.6199951171875,260.6199951171875,3780100
2017-10-27,241.82000732421875,247.38999938964844,235.72999572753906,239.3699951171875,239.3699951171875,10851300
2017-10-30,240.9600067138672,244.5500030517578,232.44000244140625,236.4199981689453,236.4199981689453,5107700
2017-10-31,238.0,244.41000366210938,235.02999877929688,243.94000244140625,243.94000244140625,3758200
2017-11-01,247.7100067138672,251.17999267578125,245.25999450683594,245.42999267578125,245.42999267578125,3619000
2017-11-02,246.3699951171875,247.22999572753906,239.5,242.08999633789062,242.08999633789062,2581800
2017-11-03,242.64999389648438,244.38999938964844,240.32000732421875,241.5399932861328,241.5399932861328,1623100
2017-11-06,242.7100067138672,246.6999969482422,240.8000030517578,244.52999877929688,244.52999877929688,1835100
2017-11-07,246.6199951171875,247.9199981689453,242.41000366210938,243.47000122070312,243.47000122070312,1633500
2017-11-08,243.6300048828125,244.52999877929688,238.8000030517578,241.17999267578125,241.17999267578125,2088900
2017-11-09,237.99000549316406,240.5500030517578,236.2899932861328,240.05999755859375,240.05999755859375,2565400
2017-11-10,239.5800018310547,239.5800018310547,236.5,237.39999389648438,237.39999389648438,1720500
2017-11-13,234.69000244140625,238.4600067138672,232.02000427246094,237.3699951171875,237.3699951171875,1712900
2017-11-14,236.60000610351562,237.0,232.9199981689453,234.9199981689453,234.9199981689453,1563700
2017-11-15,232.00999450683594,234.83999633789062,226.00999450683594,234.2100067138672,234.2100067138672,2657200
2017-11-16,236.7100067138672,240.7100067138672,234.25999450683594,239.32000732421875,239.32000732421875,2265600
2017-11-17,241.8000030517578,243.0399932861328,239.00999450683594,239.27000427246094,239.27000427246094,2227800
2017-11-20,241.0,242.6300048828125,237.66000366210938,238.5399932861328,238.5399932861328,2079600
2017-11-21,242.0,246.89999389648438,240.1999969482422,244.3000030517578,244.3000030517578,2594800
2017-11-22,246.75,252.89999389648438,246.38999938964844,249.64999389648438,249.64999389648438,3478300
2017-11-24,249.5,250.3699951171875,245.72999572753906,249.4199981689453,249.4199981689453,1610900
2017-11-27,246.0,248.97000122070312,245.6199951171875,247.02000427246094,247.02000427246094,2018800
2017-11-28,249.0,249.0,241.91000366210938,244.02999877929688,244.02999877929688,2343800
2017-11-29,242.32000732421875,243.8800048828125,229.00999450683594,235.49000549316406,235.49000549316406,3531600
2017-11-30,237.3800048828125,239.19000244140625,235.19000244140625,238.5800018310547,238.5800018310547,3127900
2017-12-01,233.64999389648438,238.63999938964844,232.50999450683594,235.07000732421875,235.07000732421875,2386700
2017-12-04,237.7100067138672,237.91000366210938,226.35000610351562,229.66000366210938,229.66000366210938,3327000
2017-12-05,226.0,234.10000610351562,225.5,231.75,231.75,2874900
2017-12-06,228.35000610351562,231.88999938964844,227.22000122070312,231.14999389648438,231.14999389648438,2112500
2017-12-07,231.16000366210938,235.66000366210938,231.00999450683594,233.00999450683594,233.00999450683594,1791500
2017-12-08,236.91000366210938,237.74000549316406,234.42999267578125,234.58999633789062,234.58999633789062,2151500
2017-12-11,235.5,236.6300048828125,233.1699981689453,233.5399932861328,233.5399932861328,1996900
2017-12-12,231.50999450683594,232.9499969482422,229.9199981689453,232.72999572753906,232.72999572753906,1911700
2017-12-13,234.8800048828125,237.1699981689453,231.85000610351562,233.24000549316406,233.24000549316406,2219200
2017-12-14,233.05999755859375,233.14999389648438,227.80999755859375,231.82000732421875,231.82000732421875,2860100
2017-12-15,233.0,233.47999572753906,229.30999755859375,233.47999572753906,233.47999572753906,5249200
2017-12-18,235.82000732421875,241.49000549316406,234.89999389648438,240.92999267578125,240.92999267578125,2073300
2017-12-19,241.58999633789062,242.0,235.1300048828125,235.6199951171875,235.6199951171875,2724600
2017-12-20,236.0399932861328,236.9499969482422,231.2899932861328,233.3699951171875,233.3699951171875,1749100
2017-12-21,234.47999572753906,240.8300018310547,234.00999450683594,239.49000549316406,239.49000549316406,2108600
2017-12-22,237.75999450683594,241.7899932861328,237.4499969482422,239.0500030517578,239.0500030517578,1309000
2017-12-26,237.2100067138672,238.77000427246094,235.3800048828125,237.8300018310547,237.8300018310547,1290500
2017-12-27,237.5,239.13999938964844,235.61000061035156,237.7100067138672,237.7100067138672,930300
2017-12-28,238.57000732421875,239.0,234.39999389648438,234.74000549316406,234.74000549316406,1006500
2017-12-29,234.8300018310547,236.1300048828125,232.5,234.2100067138672,234.2100067138672,1136400
2018-01-02,236.49000549316406,242.82000732421875,235.25999450683594,242.39999389648438,242.39999389648438,2690400
2018-01-03,244.86000061035156,246.25999450683594,240.08999633789062,245.5500030517578,245.5500030517578,1906200
2018-01-04,249.0,249.1999969482422,244.27999877929688,245.72999572753906,245.72999572753906,1575700
2018-01-05,246.83999633789062,248.0,242.60000610351562,245.13999938964844,245.13999938964844,2604000
2018-01-08,247.13999938964844,253.86000061035156,246.75,250.82000732421875,250.82000732421875,2416900
2018-01-09,253.5399932861328,254.99000549316406,248.0500030517578,254.72999572753906,254.72999572753906,2619600
2018-01-10,251.49000549316406,253.74000549316406,247.89999389648438,248.9499969482422,248.9499969482422,2185600
2018-01-11,250.39999389648438,251.49000549316406,246.88999938964844,250.22000122070312,250.22000122070312,1732700
2018-01-12,252.49000549316406,256.9800109863281,250.8699951171875,253.0399932861328,253.0399932861328,3040800
2018-01-16,259.69000244140625,265.7699890136719,256.7799987792969,257.7799987792969,257.7799987792969,4102700
2018-01-17,260.75,260.8900146484375,253.0800018310547,255.49000549316406,255.49000549316406,2217700
2018-01-18,255.49000549316406,256.1499938964844,252.5500030517578,254.9600067138672,254.9600067138672,2041900
2018-01-19,255.8699951171875,258.3299865722656,254.36000061035156,255.97999572753906,255.97999572753906,1846200
2018-01-22,255.99000549316406,256.4200134277344,249.5,254.33999633789062,254.33999633789062,2301700
2018-01-23,252.88999938964844,257.5400085449219,251.25999450683594,257.3500061035156,257.3500061035156,2244400
2018-01-24,258.5799865722656,263.4100036621094,252.10000610351562,257.9599914550781,257.9599914550781,2865400
2018-01-25,259.8299865722656,260.0,253.02999877929688,254.13999938964844,254.13999938964844,2192100
2018-01-26,255.75999450683594,260.42999267578125,253.8000030517578,260.25,260.25,2396400
2018-01-29,256.6600036621094,256.9800109863281,252.8000030517578,253.72999572753906,253.72999572753906,3344800
2018-01-30,247.8699951171875,249.35000610351562,241.1999969482422,244.07000732421875,244.07000732421875,4629800
2018-01-31,247.47999572753906,248.17999267578125,242.39999389648438,246.9199981689453,246.9199981689453,3644000
2018-02-01,243.3300018310547,248.22999572753906,239.3699951171875,240.52999877929688,240.52999877929688,2771200
2018-02-02,237.49000549316406,238.5,232.42999267578125,233.1699981689453,233.1699981689453,3330600
2018-02-05,229.4199981689453,235.69000244140625,224.5800018310547,225.32000732421875,225.32000732421875,3956600
2018-02-06,218.0,230.0,216.0,228.77000427246094,228.77000427246094,5054200
2018-02-07,228.25999450683594,229.66000366210938,222.5,222.5,222.5,2418300
2018-02-08,223.00999450683594,225.7100067138672,211.6999969482422,212.07000732421875,212.07000732421875,4157900
2018-02-09,213.4600067138672,218.41000366210938,207.74000549316406,215.6699981689453,215.6699981689453,4769400
2018-02-12,219.99000549316406,223.24000549316406,218.5399932861328,221.63999938964844,221.63999938964844,3085800
2018-02-13,223.41000366210938,227.6999969482422,221.8000030517578,225.60000610351562,225.60000610351562,4713900
2018-02-14,236.0399932861328,239.8800048828125,232.69000244140625,235.88999938964844,235.88999938964844,7950200
2018-02-15,240.99000549316406,248.2899932861328,237.1300048828125,248.1999969482422,248.1999969482422,5593200
2018-02-16,248.0,248.74000549316406,242.89999389648438,244.72000122070312,244.72000122070312,2198700
2018-02-20,243.07000732421875,248.00999450683594,242.13999938964844,245.42999267578125,245.42999267578125,2223800
2018-02-21,247.72000122070312,252.9499969482422,246.75,246.9199981689453,246.9199981689453,2419200
2018-02-22,248.08999633789062,249.42999267578125,244.36000061035156,249.35000610351562,249.35000610351562,2355400
2018-02-23,250.0,252.0,246.88999938964844,250.74000549316406,250.74000549316406,1791200
2018-02-26,251.33999633789062,256.2900085449219,250.86000061035156,256.25,256.25,2596500
2018-02-27,253.5,257.55999755859375,250.2100067138672,250.4600067138672,250.4600067138672,2696900
2018-02-28,254.0,255.0,250.57000732421875,252.33999633789062,252.33999633789062,2672700
2018-03-01,251.6300048828125,256.20001220703125,245.67999267578125,249.75,249.75,3005200
2018-03-02,242.32000732421875,251.5800018310547,240.66000366210938,250.60000610351562,250.60000610351562,2433500
2018-03-05,248.08999633789062,256.3299865722656,246.2100067138672,254.88999938964844,254.88999938964844,2272000
2018-03-06,257.989990234375,260.0,255.72999572753906,258.7300109863281,258.7300109863281,2600600
2018-03-07,255.92999267578125,258.32000732421875,254.16000366210938,257.260009765625,257.260009765625,1662100
2018-03-08,257.5400085449219,258.54998779296875,254.86000061035156,257.1400146484375,257.1400146484375,2285400
2018-03-09,259.25,267.6000061035156,257.8599853515625,263.55999755859375,263.55999755859375,3757800
2018-03-12,264.9200134277344,270.5799865722656,263.239990234375,265.6700134277344,265.6700134277344,2576300
2018-03-13,268.0,268.0,257.3399963378906,258.3500061035156,258.3500061035156,2566700
2018-03-14,259.7300109863281,262.75,256.7300109863281,259.3500061035156,259.3500061035156,2346000
2018-03-15,263.010009765625,264.75,260.489990234375,262.7099914550781,262.7099914550781,2506800
2018-03-16,259.6099853515625,263.70001220703125,257.2099914550781,262.3900146484375,262.3900146484375,4646100
2018-03-19,261.4700012207031,261.760009765625,250.35000610351562,252.8300018310547,252.8300018310547,3095100
2018-03-20,253.75,256.739990234375,252.11000061035156,254.4600067138672,254.4600067138672,2361500
2018-03-21,254.25999450683594,254.25999450683594,249.02999877929688,250.0500030517578,250.0500030517578,2643200
2018-03-22,245.0,245.1699981689453,233.72000122070312,236.11000061035156,236.11000061035156,5101300
2018-03-23,236.52000427246094,238.82000732421875,229.33999633789062,230.0800018310547,230.0800018310547,3980300
2018-03-26,236.61000061035156,237.77000427246094,229.3800048828125,235.94000244140625,235.94000244140625,3331000
2018-03-27,239.3800048828125,241.2100067138672,228.6999969482422,230.9600067138672,230.9600067138672,3135800
2018-03-28,228.8000030517578,229.89999389648438,220.1999969482422,223.10000610351562,223.10000610351562,4251400
2018-03-29,225.0,226.47999572753906,220.16000366210938,223.19000244140625,223.19000244140625,3787400
2018-04-02,220.83999633789062,223.8699951171875,216.11000061035156,220.05999755859375,220.05999755859375,2693400
2018-04-03,223.52999877929688,224.77000427246094,216.69000244140625,220.02000427246094,220.02000427246094,2347800
2018-04-04,213.8000030517578,225.9499969482422,213.55999755859375,224.3000030517578,224.3000030517578,4102900
2018-04-05,226.00999450683594,228.5,224.3699951171875,225.57000732421875,225.57000732421875,2103800
2018-04-06,221.3000030517578,225.2899932861328,218.1300048828125,219.82000732421875,219.82000732421875,1741700
